"X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol","Regulon","Operon"
"SAUSA300_RS05810",6753.68681638396,2.12288603743865,0.147070998379022,14.4344300428809,3.14232533072043e-47,2.27494635412208e-46,"bshC","BSH","bshC"
"SAUSA300_RS05835",1916.30702207894,-1.79450385357863,0.177781326874502,-10.0938826654466,5.87968245696993e-24,2.2562879810968e-23,"mraY","MgrA","mraY murD divIB"
"SAUSA300_RS05840",3856.41785626878,-1.23205676747181,0.141765491318799,-8.69080871522668,3.59868514790139e-18,1.14871665686989e-17,"murD","MgrA","mraY murD divIB"
"SAUSA300_RS05915",3502.66405636248,-4.8233807604155,0.173515037998047,-27.7980560997243,4.57889155973288e-170,2.3385647984163e-168,"pyrR","TraP","pyrR"
"SAUSA300_RS05940",13717.5715591373,-4.10409954748298,0.142527540557713,-28.7951334277119,2.46805944574027e-182,1.50712586588792e-180,"carB","PyrR","uraA pyrB pyrC carA carB pyrF pyrE SACOL1218"
"SAUSA300_RS05945",3037.55027782579,-4.14908274907356,0.149056944200019,-27.8355548702643,1.61125978057022e-170,8.38153467337361e-169,"pyrF","PyrR","uraA pyrB pyrC carA carB pyrF pyrE SACOL1218"
"SAUSA300_RS05950",2339.65158811914,-3.78246530965853,0.16555954546508,-22.846555292436,1.5812930163952e-115,4.00166854329199e-114,"pyrE","PyrR","uraA pyrB pyrC carA carB pyrF pyrE SACOL1218"
"SAUSA300_RS06160",47567.0027719093,3.68745005291902,0.147619305286128,24.9794567571748,1.02233213725371e-137,3.5896637169321e-136,"sucC","GraRS","sucC sucD"
"SAUSA300_RS06165",47939.7257425505,3.84572909117559,0.150912075880585,25.4832429329159,3.02371633885142e-143,1.13248255944449e-141,"sucD","GraRS","sucC sucD"
"SAUSA300_RS06175",373.361143779142,1.03437091284988,0.191685892696951,5.39617651720036,6.80759756218184e-08,1.4281211017303e-07,"fmhC","MgrA","lytN fmhC"
"SAUSA300_RS06205",11895.2497176603,1.2322219747691,0.138226628559593,8.9145050241738,4.90000112658937e-19,1.60420782804074e-18,"hslU","GraRS","xerC hslV hslU codY"
"SAUSA300_RS06210",9268.21996891882,1.63351108399527,0.146437908366182,11.1549741608609,6.77124889984228e-29,3.01911716819952e-28,"codY","GraRS","xerC hslV hslU codY"
"SAUSA300_RS06370",29965.1210071805,2.25905249890123,0.169160875300041,13.3544621053441,1.11561077188204e-40,6.71038684842966e-40,"recA","LexA","recA"
"SAUSA300_RS06420",1694.93611641734,-1.46544097523746,0.177422749838095,-8.25960017289061,1.46161226368059e-16,4.40522408656521e-16,"mutS","GraRS","mutSL glpP"
"SAUSA300_RS06425",1943.23772970075,-1.79728268134119,0.167659821016024,-10.7198174878728,8.21653080866846e-27,3.41929408022958e-26,"mutL","GraRS","mutSL glpP"
"SAUSA300_RS06455",647.556639794943,-1.05009326671283,0.209273044773933,-5.01781425241454,5.22626697026446e-07,1.03384393799105e-06,"miaA","SarA","glpK glpD SACOL1322 miaA hfq"
"SAUSA300_RS06460",294.972691105342,-1.17259682898995,0.267119338398412,-4.38978636298135,1.13462074099992e-05,2.05093285808802e-05,"hfq","SarA","glpK glpD SACOL1322 miaA hfq"
"SAUSA300_RS06470",1010.77386652502,-1.18181515963708,0.165607473051724,-7.13624293553447,9.59164295381839e-13,2.46279022461388e-12,"hflX","MgrA","hflX Alu-2"
"SAUSA300_RS06650",1829.20542016741,1.38301210146789,0.137706735686273,10.0431695993339,9.84585538161418e-24,3.74756202804258e-23,"thrC","CodY","hom thrC thrB"
"SAUSA300_RS06655",1540.55074115679,1.20254263854745,0.153670596031497,7.82545698137962,5.05816138711162e-15,1.43664058001987e-14,"thrB","CodY","hom thrC thrB"
"SAUSA300_RS06870",51.0243932012906,1.50554853080248,0.407014163726013,3.69900771270445,0.000216444024380011,0.000359332898630881,"trpC","CodY","trpE trpG trpD trpC trpF trpB trpA"
"SAUSA300_RS06895",11541.7809609684,1.15241399279446,0.147407177902907,7.81789604271181,5.37135200188219e-15,1.52405331043304e-14,"femB","GraRS","femAB"
"SAUSA300_RS07005",982.01481217998,1.07178364809293,0.149691578539839,7.15994619435247,8.07087324318156e-13,2.07800943538928e-12,"dapB","CodY","lysC asd dapA dapB dapD"
"SAUSA300_RS07010",1169.20995723353,1.14978821566905,0.160836188799524,7.14881535213581,8.75299735405932e-13,2.25157230472094e-12,"dapD","CodY","lysC asd dapA dapB dapD"
"SAUSA300_RS07035",35331.9389993931,-1.24341843250725,0.235781330451652,-5.27360851737246,1.33767096263742e-07,2.75276024472419e-07,"cspA","SarA","cspA"
"SAUSA300_RS07100",21043.1577978462,3.59710936319352,0.154786907680495,23.2391060529391,1.83332271746383e-119,4.90457477462467e-118,"sucB","AgrA","sucB sucA"
"SAUSA300_RS07240",136.344609013508,-1.16963179542235,0.270244037888613,-4.32805772353225,1.50430048678802e-05,2.69832699066893e-05,"norB","MgrA","norB"
"SAUSA300_RS07255",146.89108394311,-2.84091894657579,0.454645296984849,-6.24864914564477,4.14017762631826e-10,9.69146579360665e-10,"ald","CodY","steT ilvA1 ald"
"SAUSA300_RS07355",2088.93132996849,1.04010345572671,0.146291113001746,7.10981982695212,1.16194540631594e-12,2.97801518826776e-12,"bshA","BSH","dinG birA papS bshA"
"SAUSA300_RS07390",974.729295751473,-1.40188395136503,0.155090081278542,-9.03915930540552,1.57881327851399e-19,5.24218262334018e-19,"aroB","AgrA","SACOL1500 - SACOL1503 aroA aroB aroC"
"SAUSA300_RS07395",989.925668899697,-1.37911678214878,0.160532566164472,-8.59088479739262,8.63021313412498e-18,2.72079334385601e-17,"aroC","AgrA","SACOL1500 - SACOL1503 aroA aroB aroC"
"SAUSA300_RS07475",4166.06857827316,1.66825718630489,0.154057208460015,10.8288161455157,2.513842935464e-27,1.06346156712626e-26,"ypdA","BSH","ypdA"
"SAUSA300_RS07485",17843.0464804248,2.74002120375181,0.133292938935945,20.5563867495527,6.74745196695591e-94,1.16279709050179e-92,"ebpS","GraRS","ebpS"
"SAUSA300_RS07940",13378.3011402772,1.87159439779362,0.159652928175999,11.7228942755776,9.72902847429834e-32,4.76433791629084e-31,"zwf","GraRS","zwf"
"SAUSA300_RS07990",1091.96110278142,1.19595011605625,0.144250905010856,8.29076334714327,1.12523965723794e-16,3.40603254006612e-16,"brxB","BSH","SACOL1557 brxB "
"SAUSA300_RS08050",5519.62308637708,-2.20937264842868,0.13184836204488,-16.756921467683,5.04057122494107e-63,5.09315272333074e-62,"accC","MgrA","SACOL1659 lamB accC accB ahs2 dur1"
"SAUSA300_RS08055",2213.58961956756,-2.57081428295527,0.144981732248648,-17.7319876310089,2.37487959469363e-70,2.68993418608645e-69,"accB","MgrA","SACOL1659 lamB accC accB ahs2 dur1"
"SAUSA300_RS08165",30219.6493296467,3.14476039513963,0.142302781818031,22.0990788441576,3.22580532085719e-108,7.24902971703028e-107,"gcvPB","GraRS","gcvPB gcvPA gcvT"
"SAUSA300_RS08170",22243.5959833966,3.15848616656373,0.139905815581807,22.5758032532741,7.49358017068038e-113,1.83038840864706e-111,"gcvPA","GraRS","gcvPB gcvPA gcvT"
"SAUSA300_RS08175",12867.1881058255,3.03827154375614,0.141499459345641,21.4719657432369,2.84717188656797e-102,5.47788070504756e-101,"gcvT","GraRS","gcvPB gcvPA gcvT"
"SAUSA300_RS08200",17.5683652053354,-1.89814375008748,0.68731626148871,-2.76167443787253,0.00575057884111903,0.0083609606442564,"comGD","MgrA","comGD comGC comGB comGA "
"SAUSA300_RS08210",75.2144899320748,-1.20814652228617,0.361156146846236,-3.34521932642209,0.000822175266056677,0.00129528341130298,"comGB","MgrA","comGD comGC comGB comGA "
"SAUSA300_RS08215",195.234183580808,-1.40162381273505,0.29222862078389,-4.79632627692407,1.61601980516302e-06,3.08383127221665e-06,"comGA","MgrA","comGD comGC comGB comGA "
"SAUSA300_RS08385",18309.2873290974,3.50458809999834,0.196984352795711,17.7912004190144,8.26893217991062e-71,9.51943872679054e-70,"prmA","GraRS","mtaB rsmE prmA dnaJ dnaK grpE hrcA"
"SAUSA300_RS08390",18917.6128785753,3.58068787021865,0.195425704488466,18.3225020454256,5.47374613333222e-75,6.98897858569554e-74,"dnaJ","HrcA","hrcA-grpE-dnaKJ"
"SAUSA300_RS08395",174321.160792567,5.09343751296797,0.179656723105685,28.3509429812527,8.14892136596752e-177,4.76881669104224e-175,"dnaK","HrcA","hrcA-grpE-dnaKJ"
"SAUSA300_RS08400",38690.5072723005,4.67550893949232,0.181632246612538,25.7416236747114,4.00052161318176e-146,1.56075905714272e-144,"grpE","HrcA","hrcA-grpE-dnaKJ"
"SAUSA300_RS08405",39233.6618419723,4.64603783863982,0.194489397047209,23.8883862522957,4.04424274124556e-126,1.19581872212198e-124,"hrcA","HrcA","hrcA-grpE-dnaKJ"
"SAUSA300_RS08815",2616.16459795863,-2.15163048027921,0.143291597727637,-15.0157477088708,5.79052099701036e-51,4.46856414302256e-50,"hemC","MgrA","hemLBDCXA "
"SAUSA300_RS08825",13147.4472673596,-1.89788671428363,0.136207175864924,-13.9338232529375,3.94651291472112e-44,2.57210087643889e-43,"hemA","MgrA","hemLBDCXA "
"SAUSA300_RS08915",4171.8788050913,1.99408960851886,0.165071486260883,12.080157837601,1.34461373502607e-33,6.93031189300595e-33,"coaE","GraRS","coaE fpg polA"
"SAUSA300_RS08925",7401.61606591781,2.00422599345022,0.137995091187122,14.5238933951097,8.55120857676139e-48,6.20680746566479e-47,"polA","GraRS","coaE fpg polA"
"SAUSA300_RS09035",3897.21072922879,1.43436049241211,0.204025895119066,7.03028648189508,2.06109907093982e-12,5.21588044168464e-12,"ald","CodY","steT ilvA1 ald"
